production,"['affair', 'fruit', 'handiwork', 'labor', 'output', 'produce', 'product', 'thing', 'work', 'yield']"
distribution,"['admeasurement', 'allocation', 'allotment', 'apportionment', 'disbursement', 'dispensation', 'division', 'issuance']"
pharmaceuticals,"['cures', 'drugs', 'medicaments', 'medications', 'medicinals', 'medicines', 'physics', 'remedies', 'specifics']"
addition,"['annex', 'extension', 'penthouse']"
preparedness,"['preparation', 'readiness', 'aliveness', 'awareness', 'consciousness', 'mindfulness', 'receptiveness', 'receptivity', 'sensitivity', 'care', 'carefulness', 'cautiousness', 'chariness', 'heedfulness', 'wariness', 'alert', 'alertness', 'attentiveness', 'qui vive', 'red alert', 'vigilance', 'watch', 'watchfulness']"
consideration,"['account', 'advisement', 'debate', 'deliberation', 'reflection', 'study', 'thought']"
safe,"['all right', 'alright', 'secure']"
medically,['medically']
advisable,"['desirable', 'expedient', 'judicious', 'politic', 'prudent', 'tactical', 'wise']"
Guidance,"['adjuration', 'admonishment', 'admonition', 'advice', 'counsel', 'input']"
prepare,"['fit', 'fix', 'groom', 'lay', 'prep', 'ready']"
stay,"['abide', 'dwell', 'hang around', 'remain', 'stick around', 'tarry']"
response,"['answer', 'reaction', 'reply', 'take']"
stockpiling,"['caching', 'hoarding', 'laying away', 'laying by', 'laying in', 'laying up', 'putting by', 'salting away', 'squirreling (away)', 'stashing', 'storing', 'stowing', 'treasuring']"
medical,"['coroner', 'pathologist', 'croaker', 'doc', 'doctor', 'medic', 'medico', 'physician', 'sawbones', 'anesthesiologist', 'dermatologist', 'gynecologist', 'internist', 'neurologist', 'ob-gyn', 'obstetrician', 'ophthalmologist', 'optometrist', 'orthopedist', 'pediatrician', 'physiatrist', 'podiatrist', 'radiologist', 'urologist', 'family doctor', 'family physician', 'family practitioner', 'general practitioner', 'attending', 'clinician', 'hospitalist', 'specialist', 'plastic surgeon', 'surgeon', 'intern', 'resident', 'aidman', 'nurse', 'nurse-practitioner']"
supplies,"['budgets', 'forces', 'funds', 'inventories', 'pools', 'repertoires', 'reservoirs', 'stocks']"
websites,"['web_site', 'website', 'internet_site', 'site']"
additional,"['added', 'another', 'else', 'farther', 'fresh', 'further', 'more', 'other']"
proper,"['befitting', 'correct', 'decent', 'decorous', 'de rigueur', 'genteel', 'nice', 'polite', 'respectable', 'seemly']"
installer,"['baptize', 'inaugurate', 'induct', 'initiate', 'instate', 'invest', 'seat']"
file,"['buff', 'grind', 'hone', 'rasp', 'rub', 'sand']"
gets,"['learns', 'masters', 'picks up']"
user,"['addict', 'dopehead', 'doper', 'druggie', 'fiend', 'freak', 'head', 'hophead', 'hype', 'junkie', 'stoner']"
figure,"['digit', 'integer', 'number', 'numeral', 'numeric', 'whole number']"
originally,"['firstly', 'initially', 'primarily']"
family,"['blood', 'clan', 'folks', 'house', 'kin', 'kindred', 'kinfolk', 'kinsfolk', 'line', 'lineage', 'people', 'race', 'stock', 'tribe']"
members,"['building blocks', 'components', 'constituents', 'elements', 'factors', 'ingredients']"
technical,['specialized']
installing,"['baptizing', 'inaugurating', 'inducting', 'initiating', 'instating', 'investing', 'seating']"
mess,"['chance-medley', 'chaos', 'confusion', 'disarrangement', 'disarray', 'dishevelment', 'disorder', 'disorderedness', 'disorderliness', 'disorganization', 'free-for-all', 'havoc', 'heck', 'hell', 'jumble', ""mare's nest"", 'messiness', 'misorder', 'muddle', 'muss', 'shambles', 'snake pit', 'tumble', 'welter']"
computers,"['notepad', 'pad']"
program,"['agenda', 'calendar', 'docket', 'schedule', 'timetable']"
needs,"['ineluctably', 'inescapably', 'inevitably', 'ipso facto', 'necessarily', 'perforce', 'unavoidably']"
install,"['baptize', 'inaugurate', 'induct', 'initiate', 'instate', 'invest', 'seat']"
vessel,"['boat', 'keel', 'ship']"
coldest,"['algid', 'arctic', 'bitter', 'bone-chilling', 'chill', 'chilly', 'coldish', 'cool', 'coolish', 'freezing', 'frigid', 'frosty', 'gelid', 'glacial', 'ice-cold', 'icy', 'nipping', 'nippy', 'numbing', 'polar', 'shivery', 'snappy', 'wintry']"
driest,"['arid', 'droughty', 'sere', 'thirsty', 'waterless']"
windiest,"['blowy', 'blustery', 'breezy', 'gusty', 'squally']"
continent,"['landmass', 'main', 'mainland']"
journey,"['expedition', 'passage', 'peregrination', 'travel(s)', 'trek', 'trip']"
degrees,"['chapters', 'cuts', 'grades', 'inches', 'notches', 'pegs', 'phases', 'places', 'points', 'stages', 'steps']"
Equator,"['diameter', 'radius', 'perimeter', 'periphery', 'ambit', 'circuit', 'compass', 'circumference', 'girth', 'waistline']"
Madras,"['babushka', 'bandanna', 'do-rag', 'handkerchief', 'kerchief', 'mantilla']"
involved,"['baroque', 'byzantine', 'complex', 'complicate', 'complicated', 'convoluted', 'daedal', 'elaborate', 'intricate', 'involute', 'knotty', 'labyrinthian', 'labyrinthine', 'sophisticated', 'tangled']"
crossing,"['cruise', 'passage', 'sail', 'voyage']"
zones,"['belts', 'corridors', 'lands', 'necks', 'parts', 'regions', 'tracts']"
foot,"['base', 'basement', 'bottom', 'nadir', 'rock bottom']"
travelling,"['errant', 'fugitive', 'itinerant', 'nomadic', 'peregrine', 'peripatetic', 'ranging', 'roaming', 'roving', 'tramp', 'vagabond', 'vagrant', 'wandering', 'wayfaring', 'migrant', 'migratory', 'mobile', 'ambulant', 'ambulatory', 'drifting', 'fiddle-footed', 'footloose', 'gadabout', 'gallivanting', 'meandering', 'rambling', 'sauntering', 'strolling', 'traipsing', 'walking']"
hours,"['boiling points', 'breaking points', 'clutches', 'conjunctures', 'crises', 'crossroads', 'crunches', 'crunch times', 'Dunkirks', 'emergencies', 'exigencies', 'extremities', 'flash points', 'heads', 'junctures', 'tinderboxes']"
combination,"['admixture', 'alloy', 'amalgam', 'amalgamation', 'blend', 'cocktail', 'composite', 'compound', 'conflation', 'emulsion', 'fusion', 'intermixture', 'meld', 'mix', 'mixture', 'synthesis']"
car,"['auto', 'automobile', 'bus', 'horseless carriage', 'machine', 'motor', 'motorcar', 'motor vehicle', 'wheels']"
aeroplane,"['airplane', 'plane']"
ship,"['boat', 'keel', 'vessel']"
emotion,"['chord', 'feeling', 'passion', 'sentiment']"
facing,"['cover', 'covering', 'facade', 'front', 'top', 'appearance', 'disguise', 'guise', 'mask', 'semblance', 'show', 'exterior', 'face', 'outside', 'shell', 'skin', 'surface', 'veneer']"
expansive,"['broad', 'deep', 'extended', 'extensive', 'far-flung', 'far-reaching', 'rangy', 'sweeping', 'wide', 'wide-ranging', 'widespread']"
landscape,"['chorography', 'geography', 'geomorphology', 'terrain', 'topography']"
uninterrupted,"['ceaseless', 'continual', 'continued', 'continuing', 'continuous', 'incessant', 'nonstop', 'perpetual', 'running', 'unbroken', 'unceasing', 'unremitting']"
horizon,"['skyline', 'midair', 'blue', 'firmament', 'heaven(s)', 'high', 'sky', 'welkin']"
relief,"['cheer', 'comfort', 'consolation', 'solace']"
followed,"['postdated', 'succeeded', 'supervened']"
immediate,"['instant', 'instantaneous', 'split-second', 'straightaway']"
profound,"['abstruse', 'arcane', 'deep', 'esoteric', 'hermetic', 'recondite']"
wonder,"['caution', 'flash', 'marvel', 'miracle', 'phenomenon', 'portent', 'prodigy', 'sensation', 'splendor']"
immensity,"['enormity', 'enormousness', 'giantism', 'gigantism', 'hugeness', 'immenseness', 'magnitude', 'massiveness', 'prodigiousness', 'vastitude', 'vastness']"
isolation,"['aloneness', 'insulation', 'privacy', 'secludedness', 'seclusion', 'segregation', 'separateness', 'sequestration', 'solitariness', 'solitude']"
mainly,"['altogether', 'basically', 'by and large', 'chiefly', 'generally', 'largely', 'mostly', 'overall', 'predominantly', 'primarily', 'principally', 'substantially']"
ever,"['always', 'aye', ""e'er"", 'eternally', 'everlastingly', 'evermore', 'forever', 'forevermore', 'indelibly', 'permanently', 'perpetually']"
part,"['member', 'partition', 'portion', 'section', 'segment']"
landmass,"['continent', 'main', 'mainland']"
history,"['annals', 'chronicle', 'record']"
Six,"['derringer', 'forty-five', 'gat', 'handgun', 'pistol', 'revolver', 'rod', 'roscoe', 'sidearm', 'six-shooter', 'zip gun', 'arm', 'firearm', 'gun', 'heat', 'piece', 'small arm', 'self-loader', 'semiautomatic', 'blunderbuss', 'breechloader', 'culverin', 'fieldpiece', 'firelock', 'flintlock', 'harquebus', 'matchlock', 'musket', 'rifle', 'shotgun', 'smoothbore', 'twenty-two', 'AK-47', 'assault rifle', 'assault weapon', 'automatic', 'carbine', 'machine gun', 'machine pistol', 'repeater', 'submachine gun', 'tommy gun', 'speargun']"
fifty,"['C-note', 'fin', 'five', 'fiver', 'hundred', 'one', 'sawbuck', 'ten', 'tenner', 'twenty', 'two', 'buck', 'dollar', 'simoleon', 'smacker', 'cash', 'chips', 'currency', 'dough', 'legal tender', 'lucre', 'money', 'pelf', 'dead presidents', 'paper money', 'scrip', 'check', 'draft', 'money order', 'banknote', 'bill', 'greenback', 'note']"
giant,"['behemoth', 'blockbuster', 'colossus', 'dinosaur', 'dreadnought', 'elephant', 'Goliath', 'jumbo', 'leviathan', 'mammoth', 'mastodon', 'monster', 'titan', 'whale', 'whopper']"
amalgamated,"['composite', 'compound']"
supercontinent,"['subcontinent', 'continent', 'landmass', 'main', 'mainland']"
indeed,"['all right', 'alright', 'assuredly', 'certainly', 'clearly', 'definitely', 'doubtless', 'easily', 'forsooth', 'hands down', 'inarguably', 'incontestably', 'incontrovertibly', 'indisputably', 'plainly', 'really', 'so', 'sure', 'surely', 'truly', 'unarguably', 'undeniably', 'undoubtedly', 'unquestionably']"
exist,"['be', 'breathe', 'live', 'subsist']"
roughly,"['about', 'approximately', 'around', 'like', 'more or less', 'much', 'near', 'plus or minus', 'say', 'some']"
present-day,"['contemporary', 'current', 'designer', 'hot', 'mod', 'modern', 'modernistic', 'new', 'new age', 'new-fashioned', 'newfangled', 'red-hot', 'space-age', 'state-of-the-art', 'ultramodern', 'up-to-date', 'up-to-the-minute']"
Earth,"['globe', 'planet', 'world']"
arrived,"['appeared', 'came', 'got in', 'got through', 'landed', 'showed up', 'turned up']"
scene,"['background', 'locale', 'setting']"
warmer,"['cooler', 'bag', 'hamper', 'pocket', 'sack', 'basin', 'bottle', 'bowl', 'bucket', 'can', 'jar', 'jug', 'keg', 'kettle', 'kit', 'pack', 'pail', 'pitcher', 'pot', 'tub', 'vat', 'basket', 'bin', 'box', 'caddy', 'carton', 'case', 'casket', 'crate', 'handbasket', 'locker', 'trunk', 'cartridge', 'carrier', 'container', 'holder', 'receptacle', 'vessel']"
flora,"['foliage', 'green', 'greenery', 'herbage', 'leafage', 'vegetation', 'verdure']"
thrived,"['burgeoned', 'flourished', 'prospered']"
dinosaurs,"['has-beens', 'relics']"
wiped,"['brushed', 'combed', 'dry-cleaned', 'dusted', 'laundered', 'mopped', 'mucked (out)', 'rinsed', 'scoured', 'scrubbed', 'shampooed', 'sponged', 'swabbed', 'swept', 'vacuumed', 'washed', 'cleaned', 'cleansed', 'deterged', ""GI'd"", 'turned out', 'decontaminated', 'purged', 'purified', 'disinfected', 'sanitized', 'brightened', 'deodorized', 'freshened', 'spruced (up)', 'sweetened', 'picked up', 'straightened (up)', 'tidied', 'uncluttered']"
age,"['day', 'epoch', 'era', 'period', 'time']"
forced,"['compulsory', 'imperative', 'incumbent', 'involuntary', 'mandatory', 'necessary', 'nonelective', 'obligatory', 'peremptory', 'required']"
shaping,"['acclimating', 'acclimatizing', 'accommodating', 'adapting', 'adjusting', 'conditioning', 'conforming', 'doctoring', 'editing', 'fashioning', 'fitting', 'putting', 'suiting', 'tailoring']"
grasp,"['control', 'hand(s)']"
understand,"['conclude', 'decide', 'deduce', 'derive', 'extrapolate', 'gather', 'infer', 'judge', 'make out', 'reason']"
significance,"['content', 'denotation', 'drift', 'import', 'intent', 'intention', 'meaning', 'purport', 'sense', 'signification']"
folds,['doubles']
granite,"['decidedness', 'decision', 'decisiveness', 'determination', 'determinedness', 'firmness', 'purposefulness', 'resoluteness', 'resolution', 'resolve', 'stick-to-itiveness']"
shields,"['aegises', 'ammunitions', 'armors', 'bucklers', 'covers', 'defenses', 'guards', 'protections', 'safeguards', 'screens', 'securities', 'walls', 'wards']"
carbon,"['alter ego', 'carbon copy', 'clone', 'counterpart', 'doppelg�nger', 'double', 'duplicate', 'duplication', 'facsimile', 'fetch', 'image', 'likeness', 'look-alike', 'match', 'mirror image', 'picture', 'replica', 'ringer', 'spit', 'spitting image', 'twin']"
evolution,"['development', 'elaboration', 'expansion', 'growth', 'progress', 'progression']"
extinction,"['annihilation', 'decimation', 'demolishment', 'demolition', 'desolation', 'destruction', 'devastation', 'extermination', 'havoc', 'loss', 'mincemeat', 'obliteration', 'ruin', 'ruination', 'wastage', 'wreckage']"
mind-boggling,"['breathtaking', 'charged', 'electric', 'electrifying', 'exciting', 'exhilarating', 'exhilarative', 'galvanic', 'galvanizing', 'hair-raising', 'heart-stopping', 'inspiring', 'intoxicating', 'kicky', 'mind-bending', 'mind-blowing', 'rip-roaring', 'rousing', 'stimulating', 'stirring', 'thrilling']"
jamming,"['cramming', 'crowding', 'crushing', 'ramming', 'sandwiching', 'shoehorning', 'squeezing', 'stuffing', 'wedging']"
buckle,"['cave (in)', 'collapse', 'crumple', 'founder', 'give', 'go', 'go out', 'implode', 'tumble', 'yield']"
crust,"['audaciousness', 'audacity', 'brashness', 'brass', 'brassiness', 'brazenness', 'cheek', 'cheekiness', 'chutzpah', 'effrontery', 'face', 'gall', 'nerve', 'nerviness', 'pertness', 'presumption', 'presumptuousness', 'sauce', 'sauciness', 'temerity']"
drifting,"['footloose', 'meandering', 'rambling', 'ambulant', 'ambulatory', 'errant', 'fugitive', 'gallivanting', 'itinerant', 'nomad', 'nomadic', 'perambulatory', 'peregrine', 'peripatetic', 'ranging', 'roaming', 'roving', 'vagabond', 'vagrant', 'wandering', 'wayfaring', 'sauntering', 'strolling', 'traipsing', 'walking', 'migrant', 'migratory']"
join,"['abut', 'adjoin', 'border (on)', 'butt (on or against)', 'flank', 'fringe', 'march (with)', 'neighbor', 'skirt', 'touch', 'verge (on)']"
opening,"['break', 'chance', 'occasion', 'opportunity', 'room', 'shot']"
Passage,"['approach', 'avenue', 'path', 'route', 'way']"
create,"['beget', 'breed', 'bring', 'bring about', 'bring on', 'catalyze', 'cause', 'do', 'draw on', 'effect', 'effectuate', 'engender', 'generate', 'induce', 'invoke', 'make', 'occasion', 'produce', 'prompt', 'result (in)', 'spawn', 'translate (into)', 'work', 'yield']"
frigid,"['algid', 'arctic', 'bitter', 'bone-chilling', 'chill', 'chilly', 'cold', 'coldish', 'cool', 'coolish', 'freezing', 'frosty', 'gelid', 'glacial', 'ice-cold', 'icy', 'nipping', 'nippy', 'numbing', 'polar', 'shivery', 'snappy', 'wintry']"
desolate,"['black', 'bleak', 'cheerless', 'chill', 'Cimmerian', 'cloudy', 'cold', 'comfortless', 'dark', 'darkening', 'depressing', 'depressive', 'dire', 'disconsolate', 'dismal', 'drear', 'dreary', 'dreich', 'elegiac', 'forlorn', 'funereal', 'gloomy', 'glum', 'godforsaken', 'gray', 'lonely', 'lonesome', 'lugubrious', 'miserable', 'morbid', 'morose', 'murky', 'plutonian', 'saturnine', 'sepulchral', 'solemn', 'somber', 'sullen', 'sunless', 'tenebrific', 'tenebrous', 'wretched']"
bottom,"['underbelly', 'underbody', 'underpart', 'underside', 'undersurface']"
cent,"['financial', 'fiscal', 'monetary', 'pecuniary', 'pocket']"
total,"['absolute', 'all-out', 'arrant', 'blank', 'blooming', 'bodacious', 'categorical', 'clean', 'complete', 'consummate', 'cotton-picking', 'crashing', 'damn', 'damned', 'dead', 'deadly', 'definite', 'downright', 'dreadful', 'fair', 'flat', 'flat-out', 'out-and-out', 'outright', 'perfect', 'plumb', 'profound', 'pure', 'rank', 'regular', 'sheer', 'simple', 'stark', 'stone', 'straight-out', 'thorough', 'thoroughgoing', 'unadulterated', 'unalloyed', 'unconditional', 'unmitigated', 'unqualified', 'utter', 'very']"
ice,"['bijouterie', 'bling', 'jewelry', 'accessory', 'bauble', 'bijou', 'trinket', 'brilliant', 'gem', 'gemstone', 'jewel', 'rock', 'parure', 'adornment', 'beautifier', 'caparison', 'decoration', 'doodad', 'embellisher', 'embellishment', 'frill', 'garnish', 'garnishment', 'garniture', 'gaud', 'ornamentation', 'regalia', 'setoff', 'trim', 'crown jewels', 'birthstone', 'baguette', 'cabochon', 'cameo', 'scarab', 'solitaire', 'teardrop', 'paste', 'rhinestone', 'zircon']"
volumes,"['abundances', 'barrels', 'basketfuls', 'boatloads', 'buckets', 'bunches', 'bundles', 'bushels', 'carloads', 'chunks', 'deals', 'dozens', 'fistfuls', 'gobs', 'good deals', 'heaps', 'hundreds', 'lashings', 'loads', 'lots', 'masses', 'messes', 'mountains', 'much', 'multiplicities', 'myriads', 'oodles', 'packs', 'passels', 'pecks', 'piles', 'platefuls', 'plenitudes', 'plenties', 'plentitudes', 'potfuls', 'pots', 'profusions', 'quantities', 'rafts', 'reams', 'scads', 'sheaves', 'shiploads', 'sights', 'slews', 'spates', 'stacks', 'stores', 'tons', 'truckloads', 'wads', 'wealths', 'yards']"
stored,"['kept', 'put up', 'reposited', 'stowed']"
chilling,"['bitter', 'bleak', 'chill', 'chilly', 'nipping', 'nippy', 'raw', 'sharp']"
prospect,"['command', 'lookout', 'outlook', 'panorama', 'perspective', 'view', 'vista']"
functions,"['affairs', 'bashes', 'binges', 'blasts', 'blowouts', 'dos', 'events', 'fetes', 'get-togethers', 'parties', 'powwows', 'receptions', 'shindigs']"
imagination,"['contrivance', 'creativity', 'fancy', 'fantasy', 'ideation', 'imaginativeness', 'invention', 'inventiveness', 'originality']"
ball,"['globe', 'orb', 'sphere']"
phenomena,"['cautions', 'flashes', 'marvels', 'miracles', 'portents', 'prodigies', 'sensations', 'splendors', 'wonders']"
humankind,"['folks', 'humanity', 'people', 'public', 'species', 'world']"
Vistas,"['commands', 'lookouts', 'outlooks', 'panoramas', 'perspectives', 'prospects', 'views']"
devoid,"['bankrupt', 'bare', 'barren', 'bereft', 'destitute', 'void']"
markers,"['labels', 'tags', 'tickets']"
billboards,"['hoardings', 'ads', 'advertisements', 'adverts', 'announcements', 'bulletins', 'communiqu�s', 'notices', 'notifications', 'postings', 'releases', 'bills', 'placards', 'playbills', 'posters', 'show bills', 'signs', 'broadsides', 'brochures', 'circulars', 'flyers', 'fly sheets', 'gazettes', 'handbills', 'handouts', 'broadcasts', 'cablecasts', 'newscasts', 'telecasts', 'advertisings', 'billings', 'blurbs', 'come-ons', 'commercials', 'messages', 'pitches', 'plugolas', 'spots', 'words', 'communications', 'dispatches', 'reports', 'annunciations', 'declarations', 'edicts', 'proclamations', 'promulgations', 'pronouncements', 'pronunciamentos', 'rescripts', 'significations', 'ballyhoos', 'boosts', 'buildups', 'campaigns', 'plugs', 'promos', 'promotions', 'propagandas', 'publicities']"
buildings,"['edifices', 'structures']"
earthly,"['carnal', 'earthborn', 'earthbound', 'fleshly', 'material', 'mundane', 'sublunary', 'temporal', 'terrene', 'terrestrial', 'worldly']"
sense,"['feel', 'feeling', 'sensation']"
perspective,"['angle', 'eye view', 'outlook', 'shoes', 'slant', 'standpoint', 'vantage point', 'viewpoint']"
ranges,"['leas', 'pasturages', 'pastures']"
microscopic,"['atomic', 'bitsy', 'bitty', 'infinitesimal', 'itty-bitty', 'little bitty', 'microminiature', 'miniature', 'minuscule', 'minute', 'teensy', 'teensy-weensy', 'teeny', 'teeny-weeny', 'tiny', 'wee', 'weeny']"
mighty,"['heavy', 'heavy-duty', 'important', 'influential', 'potent', 'powerful', 'puissant', 'significant', 'strong']"
mites,"['diminutives', 'dwarfs', 'midgets', 'peewees', 'pygmies', 'runts', 'scrubs', 'shrimp', 'Tom Thumbs']"
whales,"['behemoths', 'blockbusters', 'colossi', 'dinosaurs', 'dreadnoughts', 'elephants', 'giants', 'Goliaths', 'jumbos', 'leviathans', 'mammoths', 'mastodons', 'monsters', 'titans', 'whoppers']"
icebergs,"['cold fishes', 'cold turkey', 'icicles']"
largest,"['biggest', 'hugest', 'unequaled', 'unmatched', 'unparalleled', 'unrivaled', 'unsurpassed', 'topmost', 'upmost', 'uppermost', 'consummate', 'last', 'max', 'maximum', 'most', 'nth', 'outside', 'paramount', 'supreme', 'top', 'ultimate', 'utmost', 'uttermost']"
recorded,"['cataloged', 'listed', 'registered']"
size,"['bulk', 'dimension', 'extent', 'magnitude', 'measure', 'measurement', 'proportion']"
surreal,"['Kafkaesque', 'odd', 'peculiar', 'strange', 'unusual', 'weird', 'fallacious', 'illegitimate', 'illogical', 'inconsequent', 'inconsequential', 'invalid', 'irrational', 'nonrational', 'unreasonable', 'unreasoning', 'unsound', 'weak', 'eristic', 'misleading', 'sophistic', 'specious', 'half-baked', 'ill-advised', 'misguided', 'unconsidered', 'unreasoned', 'inconsistent', 'absurd', 'asinine', 'foolish', 'meaningless', 'nonsensical', 'preposterous', 'reasonless', 'senseless', 'silly', 'insane', 'mad', 'nutty', 'wacky', 'disordered', 'disorganized', 'rambling', 'random', 'unconvincing', 'inexplicable', 'unaccountable', 'unexplainable']"
ubiquitous,"['common', 'common or garden', 'commonplace', 'everyday', 'familiar', 'frequent', 'garden-variety', 'household', 'ordinary', 'quotidian', 'routine', 'usual']"
silence,"['dumbness', 'muteness', 'speechlessness', 'stillness']"
interrupted,"['abeyant', 'arrested', 'suspended', 'dead', 'dormant', 'fallow', 'free', 'idle', 'inactive', 'inert', 'inoperative', 'latent', 'off', 'unused', 'vacant', 'unoccupied', 'asleep', 'comatose', 'lifeless', 'moribund', 'quiescent', 'sleepy', 'inoperable', 'unusable', 'unworkable', 'useless', 'dull', 'slow']"
occasional,"['aperiodic', 'casual', 'catchy', 'choppy', 'discontinuous', 'episodic', 'erratic', 'fitful', 'intermittent', 'irregular', 'spasmodic', 'spastic', 'sporadic', 'spotty', 'unsteady']"
avalanche,"['landslide', 'mudslide', 'slide', 'snowslide', 'burst', 'cataclysm', 'cataract', 'deluge', 'discharge', 'engulfment', 'washout', 'flood', 'flood tide', 'flush', 'gush', 'inundation', 'Niagara', 'outburst', 'outflow', 'outpouring', 'overflow', 'spate', 'surge', 'torrent', 'current', 'river', 'stream', 'tide', 'alluvion', 'bath', 'flux', 'inflow', 'influx', 'blizzard', 'cascade', 'waterfall']"
calving,"['kidding', 'kindling', 'kittening', 'littering', 'pupping', 'whelping', 'begetting', 'fathering', 'generating', 'getting', 'siring', 'breeding', 'multiplying', 'propagating', 'reproducing', 'spawning', 'laboring', 'bearing', 'birthing', 'delivering', 'dropping', 'having', 'mothering', 'producing']"
sheet,"['breadth', 'distance', 'expanse', 'expansion', 'extent', 'field', 'length', 'plain', 'reach', 'spread', 'stretch', 'waste']"
consecrates,"['allocates', 'dedicates', 'devotes', 'earmarks', 'gives up (to)', 'reserves', 'saves', 'sets by']"
immersion,"['absorption', 'attention', 'concentration', 'engrossment', 'enthrallment']"
force,"['blackjack', 'coerce', 'compel', 'constrain', 'dragoon', 'drive', 'impel', 'impress', 'make', 'muscle', 'obligate', 'oblige', 'press', 'pressure', 'sandbag']"
context,"['ambient', 'atmosphere', 'climate', 'clime', 'contexture', 'environment', 'environs', 'medium', 'milieu', 'mise-en-sc�ne', 'setting', 'surround', 'surroundings', 'terrain']"
prognosis,"['auguring', 'augury', 'bodement', 'cast', 'forecast', 'forecasting', 'foretelling', 'predicting', 'prediction', 'presaging', 'prognostic', 'prognosticating', 'prognostication', 'prophecy', 'soothsaying', 'vaticination']"
paltry,"['cheap', 'contemptible', 'cruddy', 'deplorable', 'despicable', 'dirty', 'grubby', 'lame', 'lousy', 'mean', 'nasty', 'pitiable', 'pitiful', 'ratty', 'scabby', 'scummy', 'scurvy', 'sneaking', 'sorry', 'wretched']"
barely,"['hardly', 'just', 'marginally', 'narrowly', 'scarcely', 'slightly']"
few,"['countable', 'limited']"
clock,"['chronometer', 'timekeeper', 'timepiece', 'timer']"
managed,"['arranged', 'orchestrated', 'ordered', 'planned', 'constant', 'continuous', 'even', 'aware', 'conscious', 'deliberate', 'purposeful', 'thoughtful', 'willful', 'established', 'fixed', 'regular', 'set', 'stable', 'steady', 'methodical', 'nonrandom', 'orderly', 'organized', 'regular', 'systematic', 'systematized']"
ruckus,"['affray', 'brawl', 'broil', 'donnybrook', 'fracas', 'fray', 'free-for-all', 'melee', 'rough-and-tumble', 'row', 'ruction']"
etching,"['distemper', 'drawing', 'finger painting', 'pastel', 'sketch', 'tempera', 'acrylic', 'aquarelle', 'gouache', 'watercolor', 'masterpiece', 'diptych', 'triptych', 'pi�ce de r�sistance', 'showpiece', 'fresco', 'mural', 'panorama', 'canvas', 'oil', 'oil painting', 'painting']"
dominance,"['ascendance', 'ascendancy', 'domination', 'dominion', 'hegemony', 'imperium', 'predominance', 'predominancy', 'preeminence', 'reign', 'sovereignty', 'supremacy']"
villages,"['bourgs', 'hamlets', 'townlets', 'vills', 'whistle-stops']"
towns,"['asphalt jungles', 'burgs', 'cities', 'cosmopolises', 'megacities', 'megalopolises', 'metropolises', 'municipalities']"
cities,"['asphalt jungles', 'burgs', 'cosmopolises', 'megacities', 'megalopolises', 'metropolises', 'municipalities', 'towns']"
megacities,"['asphalt jungles', 'burgs', 'cities', 'cosmopolises', 'megalopolises', 'metropolises', 'municipalities', 'towns']"
increase,"['accelerate', 'add (to)', 'aggrandize', 'amplify', 'augment', 'boost', 'build up', 'compound', 'enlarge', 'escalate', 'expand', 'extend', 'hype', 'multiply', 'pump up', 'raise', 'swell', 'stoke', 'supersize', 'up']"
battling,"['fighting', 'warring', 'savage', 'vicious', 'acidic', 'bearish', 'bilious', 'bristly', 'choleric', 'crabby', 'cranky', 'cross', 'disagreeable', 'dyspeptic', 'fractious', 'fretful', 'grouchy', 'grumpy', 'huffy', 'ill-humored', 'ill-natured', 'ill-tempered', 'irascible', 'irritable', 'ornery', 'peevish', 'pettish', 'petulant', 'prickly', 'querulous', 'rude', 'snappish', 'snappy', 'stroppy', 'surly', 'testy', 'touchy', 'ugly', 'waspish', 'antagonistic', 'fierce', 'hostile', 'hot-tempered', 'aggressive', 'agonistic', 'argumentative', 'assaultive', 'bellicose', 'belligerent', 'brawly', 'chippy', 'combative', 'confrontational', 'contentious', 'discordant', 'disputatious', 'feisty', 'gladiatorial', 'militant', 'pugnacious', 'quarrelsome', 'scrappy', 'truculent', 'warlike']"
species,"['bracket', 'category', 'class', 'classification', 'division', 'family', 'genus', 'grade', 'group', 'kind', 'league', 'order', 'rank(s)', 'rubric', 'set', 'tier', 'type']"
unmitigated,"['absolute', 'all-out', 'arrant', 'blank', 'blooming', 'bodacious', 'categorical', 'clean', 'complete', 'consummate', 'cotton-picking', 'crashing', 'damn', 'damned', 'dead', 'deadly', 'definite', 'downright', 'dreadful', 'fair', 'flat', 'flat-out', 'out-and-out', 'outright', 'perfect', 'plumb', 'profound', 'pure', 'rank', 'regular', 'sheer', 'simple', 'stark', 'stone', 'straight-out', 'thorough', 'thoroughgoing', 'total', 'unadulterated', 'unalloyed', 'unconditional', 'unqualified', 'utter', 'very']"
burning,"['ablaze', 'afire', 'aflame', 'alight', 'blazing', 'combusting', 'conflagrant', 'fiery', 'flaming', 'ignited', 'inflamed', 'kindled', 'lit']"
fossil,"['antediluvian', 'Colonel Blimp', 'dodo', 'fogy', 'fud', 'fuddy-duddy', 'mossback', 'reactionary', 'stick-in-the-mud', 'stuffed shirt']"
fuels,"['energies', 'powers']"
created,"['begot', 'bred', 'brought', 'brought about', 'brought on', 'catalyzed', 'caused', 'did', 'drew on', 'effected', 'effectuated', 'engendered', 'generated', 'induced', 'invoked', 'made', 'occasioned', 'produced', 'prompted', 'resulted (in)', 'spawned', 'translated (into)', 'worked', 'yielded']"
